text_id	token_id	token	POS	lemma	mistake_id
351	117	managers	NNS	coach	NA
351	118	and	VBP	make	NA
351	119	the	JJ	monetary	4087
351	120	coaches	NNS	agreement	NA
351	121	make	IN	about	NA
351	122	monetary	DT	the	NA
351	123	agreements	NNS	victory	NA
351	124	about	CC	and	NA
351	125	the	NNS	defeat	4088
351	126	victories	WDT	which	NA
351	127	and	DT	each	NA
351	128	defeats	NN	team	NA
351	129	which	VBZ	be	4089
351	130	each	VBN	suggest	4089
351	131	team	TO	to	4090
351	132	is	VB	have	4091
351	133	suggested	Fp	.	4091
351	134	to	NP	theathletes	NA
351	135	have	VBP	be	NA
351	136	.	VBN	force	NA
351	137	Theathletes	TO	to	NA
351	138	are	VB	obey	NA
351	139	forced	DT	the	NA
351	140	to	NNS	instruction	NA
351	141	obey	IN	of	NA
351	142	the	DT	the	NA
351	143	instructions	NN	coach	NA
351	144	of	CC	and	NA
351	145	the	TO	to	NA
351	146	coach	VB	play	NA
351	147	and	DT	a	NA
351	148	to	JJ	unfair	NA
351	149	play	NN	game	NA
351	150	an	Fp	.	NA
351	151	unfair	IN	if	NA
351	152	game. If	PRP	they	NA
351	153	game. If	VBP	have	NA
351	154	they	TO	to	NA
351	155	have	VB	lose	NA
351	156	to	DT	the	NA
351	157	lose	NN	match	NA
351	158	the	Fc	,	NA
351	159	match, they	PRP	they	NA
351	160	match, they	MD	will	NA
351	161	will	RB	playindifferently	NA
351	162	playindifferently	Fc	,	NA
351	163	,	IN	with	NA
351	164	with	DT	no	NA
351	165	no	NN	anxiety	NA
351	166	anxiety	TO	to	4093
351	167	to	VB	win	NA
351	168	win	PRP	it	NA
351	169	it	Fp	.	NA
351	170	it	RB	on_the_other_hand	NA
351	171	.	Fc	,	NA
351	172	the	PDT	such	NA
351	173	other	DT	a	NA
351	174	hand	JJ	big	NA
351	175	,	NN	amount	NA
351	176	such	IN	of	NA
351	177	a	NN	money	NA
351	178	big	IN	in	NA
351	179	amount	DT	the	NA
351	180	of	NNS	sport	NA
351	181	money	NN	industry	NA
351	182	in	VBZ	mean	NA
351	183	the	DT	the	NA
351	184	sports	JJ	great	NA
351	185	industry	NN	interest	NA
351	186	means	IN	for	NA
351	187	the	DT	the	NA
351	188	great	NNS	sport	NA
351	189	interest	VBN	show	NA
351	190	for	IN	by	4094
351	191	the	DT	the	4095
351	192	sports	NNS	people	NA
351	193	shown	Fp	.	4096
351	194	by	DT	the	4096
351	195	the	NN	money	4097
351	196	people	VB	willstop	NA
351	197	.	TO	to	NA
351	198	The	VB	be	NA
351	199	money	VBN	receive	NA
351	200	willstop	IN	by	NA
351	201	to	NNS	sport	4098
351	202	be	NNS	person	NA
351	203	received by	CC	in_case	NA
351	204	sports	DT	the	4099
351	205	persons	NNS	competition	4099
351	206	in	VBP	become	NA
351	207	case	JJ	dull	NA
351	208	the	CC	and	NA
351	209	competitions	JJ	predictable	NA
351	210	become	Fp	.	NA
351	211	dull	RB	therefore	NA
351	212	and	Fc	,	NA
351	213	predictable	DT	the	NA
351	214	.	NN	prosperity	NA
351	215	Therefore	IN	of	NA
351	216	,	DT	the	NA
351	217	the	NNS	sport	4100
351	218	prosperity	VBZ	industrymeans	NA
351	219	of	IN	that	4102
351	220	the	DT	the	4102
351	221	sports	NNS	sport	4102
351	222	industrymeans	NN	spirit	NA
351	223	that	VBZ	be	NA
351	224	the	RB	not	NA
351	225	sports	JJ	dead	NA
351	226	spirit	CC	and	NA
351	227	is	VBZ	keep	NA
351	228	not	IN	on	NA
351	229	dead	VBG	attract	NA
351	230	and	DT	a	NA
351	231	keeps	JJ	enthusiastic	NA
351	232	on	NN	audience	NA
351	233	attracting	Fp	.	NA
351	234	an	TO	to	4103
351	235	enthusiastic	VB	conclude	NA
351	236	audience	Fc	,	4104
351	237	.	PRP	i	NA
351	238	.	MD	would	NA
351	239	conclude	VB	like	NA
351	240	,	TO	to	NA
351	241	I	VB	say	NA
351	242	would	IN	that	NA
351	243	like	IN	in	NA
351	244	to	NN	spite	NA
351	245	say	IN	of	NA
351	246	that	DT	the	NA
351	247	in	NN	activity	NA
351	248	spite	IN	of	NA
351	249	of	DT	the	NA
351	250	the	NNS	sport	NA
351	251	activity	NNS	manager	NA
351	252	of	Fc	,	NA
351	253	the	WDT	which	NA
351	254	sports	VBZ	be	NA
351	255	managers	RB	sometimes	NA
351	256	,	JJ	unfair	NA
351	257	which	Fc	,	NA
351	258	is	DT	the	NA
351	259	sometimes	NNS	sport	NA
351	260	unfair	NN	spirit	NA
351	261	,	VBZ	be	NA
351	262	the	RB	not	NA
351	263	sports	JJ	underthe	NA
351	264	spirit	NN	threat	NA
351	265	is	IN	of	NA
351	266	not	NN	distinction	NA
351	267	underthe	IN	at	NA
351	268	threat	DT	all	NA
351	269	of distinction	IN	because_of	NA
351	270	at	DT	the	NA
351	271	all	JJ	keen	NA
351	272	because	NN	interest	NA
351	273	of	DT	both	NA
351	274	the	IN	of	NA
351	275	keen	DT	the	NA
351	276	interest	NNS	sport	NA
351	277	both	NNS	professional	NA
351	278	of	CC	and	4106
351	279	the	DT	the	4106
351	280	sports	NNS	spectator	NA
351	281	spectators	Fp	.	NA
352	1	The	DT	the	NA
352	2	chart	NN	chart	NA
352	3	below	IN	below	NA
352	4	shows	NNS	show	NA
352	5	places	VBZ	place	NA
352	6	visited	VBN	visit	NA
352	7	by	IN	by	NA
352	8	different	JJ	different	NA
352	9	groups	NNS	group	NA
352	10	of	IN	of	NA
352	11	people	NNS	people	NA
352	12	living	VBG	live	NA
352	13	in	IN	in	NA
352	14	Australia	NP	australia	NA
352	15	.	Fp	.	NA
352	16	The	DT	the	NA
352	17	groups	NNS	group	NA
352	18	are	VBP	be	NA
352	19	:	Fd	:	NA
352	20	people	NNS	people	NA
352	21	who	WP	who	NA
352	22	were	VBD	be	NA
352	23	born	VBN	bear	NA
352	24	in	IN	in	NA
352	25	Australia	NP	australia	NA
352	26	,	Fc	,	NA
352	27	new	JJ	new	NA
352	28	migrants	NNS	migrant	NA
352	29	born	VBN	bear	NA
352	30	in	IN	in	NA
352	31	English-speaking	NP	english-speaking	NA
352	32	countries	NNS	country	NA
352	33	and	CC	and	NA
352	34	new	JJ	new	NA
352	35	migrants	NNS	migrant	NA
352	36	born	VBN	bear	NA
352	37	in	IN	in	NA
352	38	other	JJ	other	NA
352	39	countries	NNS	country	NA
352	40	.	Fp	.	NA
352	41	At	IN	at	4108
352	42	first	JJ	1	4108
352	43	glance	NN	glance	NA
352	44	it	PRP	it	NA
352	45	is	VBZ	be	NA
352	46	clear	JJ	clear	NA
352	47	that	IN	that	NA
352	48	the	DT	the	4109
352	49	most	RBS	many	4109
352	50	visited	VBN	visit	4109
352	51	place	NN	place	NA
352	52	is	VBZ	be	NA
352	53	the	DT	the	NA
352	54	cinema	NN	cinema	NA
352	55	and	CC	and	NA
352	56	the	DT	the	NA
352	57	least	JJS	little	NA
352	58	visited	VBN	visit	NA
352	59	is	VBZ	be	NA
352	60	the	DT	the	NA
352	61	theater	NN	theater	NA
352	62	.	Fp	.	NA
352	63	The	DT	the	NA
352	64	percentage	NN	percentage	NA
352	65	reaches	VBZ	reach	NA
352	66	a	DT	a	NA
352	67	peak	NN	peak	NA
352	68	of	IN	of	NA
352	69	70%	Zp	70/100	4110
352	70	and	CC	and	NA
352	71	drops	NNS	drop	NA
352	72	to	TO	to	NA
352	73	25%	Zp	25/100	4111
352	74	respectively	RB	respectively	NA
352	75	.	Fp	.	NA
352	76	However	RB	however	NA
352	77	this	DT	this	NA
352	78	correlation	NN	correlation	NA
352	79	does	VBZ	do	NA
352	80	not	RB	not	NA
352	81	apply	VB	apply	NA
352	82	to	TO	to	NA
352	83	new	JJ	new	NA
352	84	migrants	NNS	migrant	NA
352	85	born	VBN	bear	NA
352	86	in	IN	in	NA
352	87	non-English-speaking	VBG	non-english-speaking	NA
352	88	countries	NNS	country	NA
352	89	.	Fp	.	NA
352	90	Here	RB	here	NA
352	91	the	DT	the	NA
352	92	picture	NN	picture	NA
352	93	is	VBZ	be	NA
352	94	different	JJ	different	NA
352	95	with	IN	with	NA
352	96	55%	Zp	55/100	NA
352	97	of	IN	of	NA
352	98	library	NN	library	NA
352	99	visitors	NNS	visitor	NA
352	100	compared	VBN	compare	NA
352	101	to	TO	to	NA
352	102	40%	Zp	40/100	4113
352	103	and	CC	and	NA
352	104	38%	Zp	38/100	NA
352	105	of	IN	of	NA
352	106	native	JJ	native	NA
352	107	English	JJ	english	NA
352	108	speakers	NNS	speaker	4114
352	109	.	Fp	.	NA
352	110	In	IN	in	NA
352	111	general	JJ	general	NA
352	112	it	PRP	it	NA
352	113	is	VBZ	be	NA
352	114	difficult	JJ	difficult	NA
352	115	to	TO	to	NA
352	116	say	VB	say	NA
352	117	what	WP	what	NA
352	118	group	NN	group	NA
352	119	of	IN	of	NA
352	120	respondents	NNS	respondent	NA
352	121	is	VBZ	be	NA
352	122	the	DT	the	NA
352	123	most	RBS	many	NA
352	124	active	JJ	active	NA
352	125	but	CC	but	NA
352	126	new	JJ	new	NA
352	127	migrants	NNS	migrant	NA
352	128	born	VBN	bear	NA
352	129	in	IN	in	NA
352	130	English-speaking	NP	english-speaking	NA
352	131	countries	NNS	country	NA
352	132	are	VBP	be	NA
352	133	more	RBR	many	NA
352	134	common	JJ	common	NA
352	135	visitors	NNS	visitor	NA
352	136	to	TO	to	NA
352	137	two	Z	2	NA
352	138	of	IN	of	NA
352	139	the	DT	the	NA
352	140	four	Z	4	NA
352	141	examined	VBN	examine	NA
352	142	places	NNS	place	NA
352	143	:	Fd	:	NA
352	144	the	DT	the	NA
352	145	zoo	NN	zoo	NA
352	146	and	CC	and	NA
352	147	the	DT	the	NA
352	148	theater	NN	theater	NA
352	149	.	Fp	.	NA
352	150	However	RB	however	NA
352	151	,	Fc	,	NA
352	152	interestingly	RB	interestingly	NA
352	153	enough	JJ	enough	NA
352	154	,	Fc	,	NA
352	155	the	DT	the	NA
352	156	most	RBS	many	NA
352	157	non-active	JJ	non-active	NA
352	158	group	NN	group	NA
352	159	is	VBZ	be	NA
352	160	the	DT	the	NA
352	161	last	JJ	last	NA
352	162	one	NN	one	NA
352	163	(	Fpa	(	NA
352	164	the	DT	the	NA
352	165	new	JJ	new	NA
352	166	migrants	NNS	migrant	NA
352	167	born	VBN	bear	NA
352	168	in	IN	in	NA
352	169	other	JJ	other	NA
352	170	countries	NNS	country	NA
352	171	)	Fpt	)	NA
352	172	-	Fg	-	NA
352	173	it	PRP	it	NA
352	174	has	VBZ	have	NA
352	175	the	DT	the	NA
352	176	smallest	JJS	small	NA
352	177	figures	NNS	figure	NA
352	178	for	IN	for	NA
352	179	all	PDT	all	NA
352	180	the	DT	the	NA
352	181	places	NNS	place	NA
352	182	except for	CC	except_for	NA
352	183	the	DT	the	NA
352	184	library	NN	library	NA
352	185	.	Fp	.	4116
353	1	Air	NN	air	NA
353	2	pollution	NN	pollution	NA
353	3	influences	VBZ	influence	NA
353	4	our	PRP	our	NA
353	5	lives	VBZ	live	NA
353	6	so	RB	so	NA
353	7	much	RB	much	NA
353	8	,	Fc	,	NA
353	9	we	PRP	we	NA
353	10	can	MD	can	NA
353	11	n't	RB	not	NA
353	12	stay	VB	stay	NA
353	13	indifferent	JJ	indifferent	NA
353	14	to	TO	to	NA
353	15	the	DT	the	NA
353	16	quality	NN	quality	NA
353	17	of	IN	of	NA
353	18	our	PRP2	our	NA
353	19	mood	NN	mood	NA
353	20	,	Fc	,	NA
353	21	thinking	VBG	think	NA
353	22	and	CC	and	NA
353	23	,	Fc	,	NA
353	24	importantly	RB	importantly	NA
353	25	,	Fc	,	NA
353	26	health	NN	health	NA
353	27	.	Fp	.	NA
353	28	The	DT	the	NA
353	29	World Health Organization	NP	world_health_organization	NA
353	30	states	NNS	state	NA
353	31	that	IN	that	NA
353	32	2.4 million	Z	2400000	NA
353	33	people	NNS	people	NA
353	34	die	VB	die	NA
353	35	each	DT	each	NA
353	36	year	NN	year	NA
353	37	from	IN	from	NA
353	38	causes	VBZ	cause	NA
353	39	directly	RB	directly	NA
353	40	attributable	JJ	attributable	NA
353	41	to	TO	to	NA
353	42	air	NN	air	NA
353	43	pollution	NN	pollution	NA
353	44	,	Fc	,	NA
353	45	and	CC	and	NA
353	46	this	DT	this	NA
353	47	number	NN	number	NA
353	48	exacerbates	VBZ	exacerbate	NA
353	49	every	DT	every	NA
353	50	year	NN	year	NA
353	51	.	Fp	.	NA
353	52	It	PRP	it	NA
353	53	's	VBZ	be	NA
353	54	time	NN	time	NA
353	55	to	TO	to	NA
353	56	worry	VB	worry	NA
353	57	:	Fd	:	NA
353	58	according to	IN	according_to	NA
353	59	the	DT	the	NA
353	60	Carnegie Department of Global Ecology	NP	carnegie_department_of_global_ecology	NA
353	61	,	Fc	,	NA
353	62	the	DT	the	NA
353	63	percentage	NN	percentage	NA
353	64	of	IN	of	NA
353	65	carbon	NN	carbon	NA
353	66	dioxide	NN	dioxide	NA
353	67	in	IN	in	NA
353	68	the	DT	the	NA
353	69	air	NN	air	NA
353	70	is	VBZ	be	NA
353	71	increasing	VBG	increase	NA
353	72	at	IN	at	NA
353	73	an	DT	a	NA
353	74	alarming	VBG	alarm	NA
353	75	rate	NN	rate	NA
353	76	.	Fp	.	NA
353	77	In	IN	in	NA
353	78	the	DT	the	NA
353	79	90	Z	90	NA
353	80	's	POS	s	NA
353	81	,	Fc	,	NA
353	82	carbon	NN	carbon	NA
353	83	emissions	NNS	emission	NA
353	84	dioxide	NN	dioxide	NA
353	85	were	VBD	be	NA
353	86	increasing	VBG	increase	NA
353	87	by	IN	by	NA
353	88	about	IN	about	NA
353	89	1.3	Z	1.3	NA
353	90	percent	NN	percent	NA
353	91	per	IN	per	NA
353	92	year	NN	year	NA
353	93	.	Fp	.	NA
353	94	But	CC	but	NA
353	95	since	IN	since	NA
353	96	2000	Z	2000	NA
353	97	,	Fc	,	NA
353	98	this	DT	this	NA
353	99	figure	NN	figure	NA
353	100	has	VBZ	have	NA
353	101	been	VBN	be	NA
353	102	3.3	Z	3.3	NA
353	103	percent	NN	percent	NA
353	104	per	IN	per	NA
353	105	year	NN	year	NA
353	106	,	Fc	,	NA
353	107	so	RB	so	NA
353	108	if	IN	if	NA
353	109	we	PRP	we	NA
353	110	do	VBP	do	NA
353	111	n't	RB	not	NA
353	112	change	VB	change	NA
353	113	anything	PRP	anything	NA
353	114	,	Fc	,	NA
353	115	the	DT	the	NA
353	116	situation	NN	situation	NA
353	117	may	MD	may	NA
353	118	take	VB	take	NA
353	119	a	DT	a	NA
353	120	bad	JJ	bad	NA
353	121	turn	NN	turn	NA
353	122	.	Fp	.	NA
353	123	All	PDT	all	NA
353	124	these	DT	these	NA
353	125	frightening	VBG	frighten	NA
353	126	disasters	NNS	disaster	NA
353	127	,	Fc	,	NA
353	128	like	IN	like	NA
353	129	the	DT	the	NA
353	130	greenhouse	NN	greenhouse	NA
353	131	effect	NN	effect	NA
353	132	,	Fc	,	NA
353	133	smog	NN	smog	NA
353	134	,	Fc	,	NA
353	135	ozone	NN	ozone	NA
353	136	hole	NN	hole	NA
353	137	and	CC	and	NA
353	138	acid	NN	acid	NA
353	139	rain	NN	rain	NA
353	140	,	Fc	,	NA
353	141	actually	RB	actually	NA
353	142	are	VBP	be	NA
353	143	the	DT	the	NA
353	144	results	NNS	result	NA
353	145	of	IN	of	NA
353	146	air	NN	air	NA
353	147	pollution	NN	pollution	NA
353	148	.	Fp	.	NA
353	149	For example	RB	for_example	NA
353	150	,	Fc	,	NA
353	151	the	DT	the	NA
353	152	greenhouse	NN	greenhouse	NA
353	153	effect	NN	effect	NA
353	154	is	VBZ	be	NA
353	155	caused	VBN	cause	NA
353	156	by	IN	by	NA
353	157	the	DT	the	NA
353	158	toxic	JJ	toxic	NA
353	159	emissions	NNS	emission	NA
353	160	of	IN	of	NA
353	161	the	DT	the	NA
353	162	oil	NN	oil	NA
353	163	combustion	NN	combustion	NA
353	164	.	Fp	.	NA
353	165	The	DT	the	NA
353	166	main	JJ	main	NA
353	167	enemy	NN	enemy	NA
353	168	of	IN	of	NA
353	169	clean	JJ	clean	NA
353	170	air	NN	air	NA
353	171	is	VBZ	be	NA
353	172	methane	NN	methane	NA
353	173	.	Fp	.	NA
353	174	It	PRP	it	NA
353	175	is	VBZ	be	NA
353	176	released	VBN	release	NA
353	177	by	IN	by	NA
353	178	the	DT	the	NA
353	179	decomposition	NN	decomposition	NA
353	180	of	IN	of	NA
353	181	the	DT	the	NA
353	182	sewage	NN	sewage	NA
353	183	,	Fc	,	NA
353	184	with	IN	with	NA
353	185	the	DT	the	NA
353	186	natural	JJ	natural	NA
353	187	gas	NN	gas	NA
353	188	production	NN	production	4116
353	189	or	CC	or	NA
353	190	from	IN	from	NA
353	191	waste	NN	waste	NA
353	192	incineration	NN	incineration	NA
353	193	.	Fp	.	NA
353	194	There	EX	there	NA
353	195	are	VBP	be	NA
353	196	huge	JJ	huge	NA
353	197	health	NN	health	NA
353	198	effects	NNS	effect	NA
353	199	(	Fpa	(	NA
353	200	i.e.	NN	i.e.	NA
353	201	mortality	NN	mortality	NA
353	202	and	CC	and	NA
353	203	hospital	NN	hospital	NA
353	204	admissions	NNS	admission	NA
353	205	)	Fpt	)	NA
353	206	on	IN	on	NA
353	207	patients	NNS	patient	NA
353	208	suffering	VBG	suffer	NA
353	209	from	IN	from	NA
353	210	diseases	NNS	disease	NA
353	211	such	PDT	such	NA
353	212	as	IN	as	NA
353	213	chronic	JJ	chronic	NA
353	214	bronchitis	NNS	bronchitis	NA
353	215	,	Fc	,	NA
353	216	emphysema	NN	emphysema	NA
353	217	,	Fc	,	NA
353	218	and	CC	and	NA
353	219	some	DT	some	NA
353	220	forms	NNS	form	NA
353	221	of	IN	of	NA
353	222	asthma	NN	asthma	NA
353	223	or	CC	or	NA
353	224	from	IN	from	NA
353	225	cystic	JJ	cystic	NA
353	226	fibrosis	NN	fibrosis	NA
353	227	.	Fp	.	NA
353	228	Also	RB	also	NA
353	229	,	Fc	,	NA
353	230	a	DT	a	NA
353	231	study	NN	study	NA
353	232	by	IN	by	NA
353	233	the	DT	the	NA
353	234	University of Birmingham	NP	university_of_birmingham	NA
353	235	has	VBZ	have	NA
353	236	shown	VBN	show	NA
353	237	a	DT	a	NA
353	238	strong	JJ	strong	NA
353	239	correlation	NN	correlation	NA
353	240	between	IN	between	NA
353	241	pneumonia	NN	pneumonia	4117
353	242	related	VBN	relate	4117
353	243	deaths	NNS	death	NA
353	244	and	CC	and	NA
353	245	air	NN	air	NA
353	246	pollution	NN	pollution	NA
353	247	from	IN	from	NA
353	248	motor	NN	motor	NA
353	249	vehicles	NNS	vehicle	NA
353	250	.	Fp	.	NA
353	251	Worldwide	RB	worldwide	4118
353	252	more	RBR	many	NA
353	253	deaths	NNS	death	NA
353	254	per	IN	per	NA
353	255	year	NN	year	NA
353	256	are	VBP	be	NA
353	257	linked	VBN	link	NA
353	258	to	TO	to	NA
353	259	air	NN	air	NA
353	260	pollution	NN	pollution	NA
353	261	than	IN	than	NA
353	262	to	TO	to	NA
353	263	automobile	NN	automobile	NA
353	264	accidents	NNS	accident	NA
353	265	!	Fat	!	NA
353	266	But	CC	but	NA
353	267	what	WP	what	NA
353	268	can	MD	can	NA
353	269	we	PRP	we	NA
353	270	do	VB	do	NA
353	271	?	Fit	?	NA
353	272	An	DT	a	NA
353	273	individual	JJ	individual	NA
353	274	initiative	NN	initiative	NA
353	275	is	VBZ	be	NA
353	276	hardly	RB	hardly	NA
353	277	able	JJ	able	NA
353	278	to	TO	to	NA
353	279	influence	VB	influence	NA
353	280	the	DT	the	NA
353	281	situation	NN	situation	NA
353	282	.	Fp	.	NA
353	283	This	DT	this	NA
353	284	movement	NN	movement	NA
353	285	has	VBZ	have	NA
353	286	to	TO	to	NA
353	287	be	VB	be	NA
353	288	supported	VBN	support	NA
353	289	by	IN	by	NA
353	290	scientists	NNS	scientist	NA
353	291	,	Fc	,	NA
353	292	businessmen	NNS	businessman	NA
353	293	,	Fc	,	NA
353	294	teachers	NNS	teacher	NA
353	295	(	Fpa	(	NA
353	296	agitation	NN	agitation	NA
353	297	among	IN	among	NA
353	298	the	DT	the	NA
353	299	youngsters	NNS	youngster	NA
353	300	)	Fpt	)	NA
353	301	and	CC	and	NA
353	302	politicians	NNS	politician	NA
353	303	.	Fp	.	NA
353	304	The	DT	the	NA
353	305	first	JJ	1	NA
353	306	step	NN	step	NA
353	307	in	IN	in	NA
353	308	solving	VBG	solve	NA
353	309	the	DT	the	NA
353	310	problem	NN	problem	NA
353	311	is	VBZ	be	NA
353	312	monitoring	VBG	monitor	NA
353	313	the	DT	the	NA
353	314	polluters	NNS	polluter	NA
353	315	.	Fp	.	NA
353	316	The	DT	the	NA
353	317	next	JJ	next	NA
353	318	step	NN	step	NA
353	319	has	VBZ	have	NA
353	320	to	TO	to	NA
353	321	be	VB	be	NA
353	322	held	VBN	hold	NA
353	323	at	IN	at	NA
353	324	the	DT	the	NA
353	325	legislative	JJ	legislative	NA
353	326	level	NN	level	NA
353	327	:	Fd	:	NA
353	328	first	JJ	1	NA
353	329	,	Fc	,	NA
353	330	industrialists	NNS	industrialist	NA
353	331	should	MD	should	NA
353	332	be	VB	be	NA
353	333	obliged	VBN	oblige	NA
353	334	to	TO	to	NA
353	335	build	VB	build	NA
353	336	treatment	NN	treatment	NA
353	337	plants	NNS	plant	NA
353	338	with	IN	with	NA
353	339	their	PRP2	their	NA
353	340	factories	NNS	factory	NA
353	341	,	Fc	,	NA
353	342	to	TO	to	NA
353	343	avoid	VB	avoid	NA
353	344	waste	NN	waste	NA
353	345	release	NN	release	NA
353	346	into	IN	into	NA
353	347	the	DT	the	NA
353	348	environment	NN	environment	NA
353	349	.	Fp	.	NA
353	350	Secondly	RB	secondly	NA
353	351	,	Fc	,	NA
353	352	all	PDT	all	NA
353	353	the	DT	the	NA
353	354	owners	NNS	owner	NA
353	355	of	IN	of	NA
353	356	heavy	JJ	heavy	NA
353	357	industry	NN	industry	NA
353	358	factories	NNS	factory	NA
353	359	should	MD	should	NA
353	360	pay	VB	pay	NA
353	361	high	JJ	high	NA
353	362	taxes	NNS	tax	NA
353	363	.	Fp	.	NA
353	364	Moreover	RB	moreover	NA
353	365	,	Fc	,	NA
353	366	even	RB	even	NA
353	367	car	NN	car	NA
353	368	drivers	NNS	driver	NA
353	369	should	MD	should	NA
353	370	be	VB	be	NA
353	371	encouraged	VBN	encourage	NA
353	372	to	TO	to	NA
353	373	decrease	VB	decrease	NA
353	374	their	PRP2	their	NA
353	375	petroleum	NN	petroleum	NA
353	376	consumption	NN	consumption	NA
353	377	and	CC	and	NA
353	378	maybe	RB	maybe	NA
353	379	to	TO	to	NA
353	380	use	VB	use	NA
353	381	bicycles	NNS	bicycle	NA
353	382	and	CC	and	NA
353	383	electrocars	NNS	electrocars	NA
353	384	.	Fp	.	NA
353	385	Whatever	WDT	whatever	NA
353	386	the	DT	the	NA
353	387	solutions	NNS	solution	NA
353	388	,	Fc	,	NA
353	389	we	PRP	we	NA
353	390	'd	MD	would	NA
353	391	better	RBR	well	NA
353	392	think	VB	think	NA
353	393	about	RB	about	NA
353	394	more	RBR	many	NA
353	395	global	JJ	global	NA
353	396	problems	NNS	problem	NA
353	397	-	Fg	-	NA
353	398	we	PRP	we	NA
353	399	must	MD	must	NA
353	400	make	VB	make	NA
353	401	people	NNS	people	NA
353	402	care	NN	care	NA
353	403	about	IN	about	NA
353	404	the	DT	the	NA
353	405	environment	NN	environment	NA
353	406	,	Fc	,	NA
353	407	because	RB	because	NA
353	408	while	IN	while	NA
353	409	they	PRP	they	NA
353	410	do	VBP	do	NA
353	411	n't	RB	not	NA
353	412	understand	VB	understand	NA
353	413	all	PDT	all	NA
353	414	the	DT	the	NA
353	415	dangers	NNS	danger	NA
353	416	of	IN	of	NA
353	417	mindless	JJ	mindless	4119
353	418	lifestyle	NN	lifestyle	NA
353	419	,	Fc	,	NA
353	420	we	PRP	we	NA
353	421	can	MD	can	NA
353	422	n't	RB	not	NA
353	423	help	VB	help	NA
353	424	them	PRP	them	NA
353	425	to	TO	to	NA
353	426	save	VB	save	NA
353	427	themselves	PRP	themselves	NA
353	428	.	Fp	.	NA
354	1	John Lyons	NP	john_lyons	NA
354	2	.	Fp	.	NA
354	3	Homonymy	NP	homonymy	NA
354	4	and	CC	and	NA
354	5	Polysemy	NP	polysemy	NA
354	6	:	Fd	:	NA
354	7	Lexical	JJ	lexical	NA
354	8	and	CC	and	NA
354	9	Grammatical Ambiguity	NP	grammatical_ambiguity	NA
354	10	.	Fp	.	NA
354	11	Linguistic	JJ	linguistic	NA
354	12	Semantics	NP	semantics	NA
354	13	.	Fp	.	NA
354	14	Pp	RB	pp	NA
354	15	.	Fp	.	NA
354	16	54-60	Z	54-60	NA
354	17	.	Fp	.	NA
354	18	Every	DT	every	NA
354	19	day	NN	day	NA
354	20	we	PRP	we	NA
354	21	use	VBP	use	NA
354	22	a	DT	a	NA
354	23	significant	JJ	significant	NA
354	24	amount	NN	amount	4119
354	25	of	IN	of	NA
354	26	words	NNS	word	NA
354	27	that	WDT	that	NA
354	28	have	VBP	have	NA
354	29	different	JJ	different	NA
354	30	interpretations	NNS	interpretation	NA
354	31	and	CC	and	NA
354	32	generally	RB	generally	NA
354	33	we	PRP	we	NA
354	34	need	VBP	need	NA
354	35	a	DT	a	NA
354	36	context	NN	context	NA
354	37	to	TO	to	NA
354	38	understand	VB	understand	NA
354	39	the	DT	the	NA
354	40	meaning	NN	meaning	NA
354	41	of	IN	of	NA
354	42	the	DT	the	NA
354	43	word	NN	word	4120
354	44	phrase	NN	phrase	4120
354	45	.	Fp	.	NA
354	46	John Lyons	NP	john_lyons	NA
354	47	,	Fc	,	NA
354	48	an	DT	a	NA
354	49	English	JJ	english	NA
354	50	linguist	NN	linguist	NA
354	51	,	Fc	,	NA
354	52	attempts	VBZ	attempt	NA
354	53	to	TO	to	NA
354	54	study	VB	study	NA
354	55	what	WP	what	NA
354	56	the	DT	the	NA
354	57	notion	NN	notion	NA
354	58	of	IN	of	NA
354	59	"	Fe	"	NA
354	60	lexical	JJ	lexical	NA
354	61	ambiguity	NN	ambiguity	NA
354	62	"	Fe	"	NA
354	63	means	VBZ	mean	NA
354	64	.	Fp	.	NA
354	65	In	IN	in	NA
354	66	the	DT	the	NA
354	67	chapter	NN	chapter	NA
354	68	Homonymy	NP	homonymy	NA
354	69	and	CC	and	NA
354	70	polysemy	NN	polysemy	NA
354	71	;	Fx	;	NA
354	72	lexical	JJ	lexical	NA
354	73	and	CC	and	NA
354	74	grammatical	JJ	grammatical	NA
354	75	ambiguity	NN	ambiguity	NA
354	76	he	PRP	he	NA
354	77	represents	VBZ	represent	NA
354	78	his	PRP2	his	NA
354	79	study	NN	study	NA
354	80	of	IN	of	NA
354	81	such	PDT	such	NA
354	82	terms	NNS	term	NA
354	83	like	IN	like	4121
354	84	"	Fe	"	NA
354	85	homonymy	NN	homonymy	NA
354	86	"	Fe	"	NA
354	87	and	CC	and	NA
354	88	"	Fe	"	NA
354	89	polysemy	NN	polysemy	NA
354	90	"	Fe	"	NA
354	91	and	CC	and	NA
354	92	the	DT	the	NA
354	93	distinction	NN	distinction	NA
354	94	between	IN	between	NA
354	95	them	PRP	them	NA
354	96	.	Fp	.	NA
354	97	The	DT	the	NA
354	98	author	NN	author	NA
354	99	aims	VBZ	aim	NA
354	100	to	TO	to	NA
354	101	distinguish	VB	distinguish	4122
354	102	homonymy	NN	homonymy	NA
354	103	and	CC	and	NA
354	104	polysemy	NN	polysemy	NA
354	105	and	CC	and	NA
354	106	adduces	VBZ	adduce	NA
354	107	his	PRP2	his	NA
